pt3ISO,TradeValue,rt3ISO,period,rgDesc
BLR,126330,ROU,2015,Import
BLR,918674,RUS,2015,Import
BLR,555050,RUS,2015,Export
BLR,383888,SRB,2015,Import
BLR,10515,SRB,2010,Import
BLR,80835,SVK,2015,Import
BLR,14470,SWE,2010,Import
BLR,5358,SWE,2005,Import
BLR,259736,TUN,2005,Import
BLR,280262,TUR,2015,Import
BLR,354874,TUR,2010,Import
BLR,4372,UKR,2010,Export
BLR,5314,UKR,2005,Export
BLR,165693,USA,2005,Import
BLZ,5800,BLR,2010,Export
BLZ,86827,CHE,2010,Import
BLZ,500815,GTM,2005,Export
BLZ,15197,HKG,2010,Import
BLZ,4324,ITA,2005,Import
BLZ,855,LTU,2010,Export
BLZ,8312,MEX,2005,Import
BLZ,60333,RUS,2015,Export
BLZ,26619,RUS,2010,Export
BLZ,8763,THA,2005,Import
BLZ,9208,UKR,2010,Export
BLZ,101,UKR,2005,Export
BLZ,30580,USA,2015,Import
BLZ,3886058,USA,2015,Export
BLZ,986485,USA,2010,Export
BLZ,26145,USA,2005,Import
BLZ,562356,USA,2005,Export
BLZ,12311,VCT,2005,Import
BMU,468868,CAN,2015,Export
BMU,451041,CAN,2010,Export
BMU,1171721,CAN,2005,Export
BMU,95934,NLD,2015,Export
BMU,834957,USA,2015,Export
BMU,1441983,USA,2010,Export
BMU,1932711,USA,2005,Export
BOL,115345,ARG,2015,Export
BOL,52006,ARG,2010,Export
BOL,169746,ARG,2005,Export
BOL,218,BGR,2005,Export
BOL,20972,BRA,2015,Export
BOL,10617,BRA,2010,Import
BOL,3299,CAN,2010,Import
BOL,116397,CAN,2005,Import
BOL,58173,CHL,2015,Import
BOL,1333,CHL,2015,Export
BOL,10124,CHL,2010,Import
BOL,55289,CHL,2010,Export
BOL,14765,CHL,2005,Import
BOL,44124,CHN,2005,Import
BOL,30305,DOM,2010,Import
BOL,226656,FRA,2010,Import
BOL,18392,IDN,2010,Import
BOL,47000,ISR,2005,Import
BOL,67687,ITA,2005,Import
BOL,24831,MYS,2015,Import
BOL,5065,TUR,2005,Import
BOL,84556,TWN,2015,Import
BOL,25348,UKR,2010,Import
BOL,5943,USA,2015,Import
BOL,172385,USA,2010,Import
BOL,259240,USA,2005,Import
BOL,22198,VEN,2010,Import
BRA,37553,AGO,2015,Import
BRA,5545211,ARE,2015,Import
BRA,79857,ARE,2005,Import
BRA,1293804,ARG,2015,Export
BRA,164026,ARG,2010,Import
BRA,3943976,ARG,2010,Export
BRA,365321,ARG,2005,Import
BRA,6424145,ARG,2005,Export
BRA,69087,ATG,2015,Import
BRA,99210,ATG,2010,Import
BRA,1351264,AUS,2015,Import
BRA,259796,AUS,2010,Import
BRA,36611,AUS,2005,Import
BRA,10394,AUT,2010,Import
BRA,74073,AUT,2005,Import
BRA,19012,BEL,2015,Import
BRA,79363,BEL,2010,Import
BRA,100671,BEL,2005,Import
BRA,12959,BGD,2015,Import
BRA,47582,BHR,2015,Import
BRA,333602,BHR,2010,Import
BRA,206941,BHR,2005,Import
BRA,13731,BOL,2015,Import
BRA,93254,BRB,2005,Import
BRA,3678344,CAN,2015,Import
BRA,1884258,CAN,2010,Import
BRA,1230498,CAN,2005,Import
BRA,40,CHE,2015,Import
BRA,34213,CHE,2010,Import
BRA,4006279,CHL,2005,Import
BRA,5874,CHL,2005,Export
BRA,25926525,CHN,2015,Import
BRA,12322769,CHN,2010,Import
BRA,1960878,CHN,2005,Import
BRA,135725,COL,2015,Import
BRA,176308,COL,2010,Import
BRA,398825,CPV,2005,Import
BRA,316198,CRI,2015,Import
BRA,110888,CUB,2005,Import
BRA,35921,CYP,2010,Import
BRA,3281,CZE,2010,Export
BRA,83188,DEU,2015,Import
BRA,8817,DEU,2015,Export
BRA,7949,DEU,2010,Import
BRA,42401,DEU,2010,Export
BRA,2000,DEU,2005,Import
BRA,179933,DNK,2005,Import
BRA,2516816,DOM,2015,Import
BRA,382445,DOM,2010,Import
BRA,862965,DOM,2005,Import
BRA,24119,ECU,2015,Import
BRA,295024,EGY,2010,Import
BRA,975066,ESP,2015,Import
BRA,28615,ESP,2015,Export
BRA,2802129,ESP,2010,Import
BRA,19604625,ESP,2005,Import
BRA,4587,ESP,2005,Export
BRA,367,EST,2010,Export
BRA,16931,FIN,2015,Export
BRA,146634,FRA,2015,Import
BRA,970249,FRA,2010,Import
BRA,3258751,FRA,2005,Import
BRA,92606,GBR,2015,Import
BRA,2295102,GBR,2005,Import
BRA,18783,GEO,2010,Import
BRA,17433,GRC,2005,Import
BRA,4540,GRD,2005,Import
BRA,3033346,GTM,2015,Import
BRA,486037,GTM,2005,Import
BRA,294881,HKG,2015,Import
BRA,56634,HKG,2010,Import
BRA,327144,HKG,2005,Import
BRA,7,HUN,2015,Export
BRA,242015,IDN,2015,Import
BRA,1830628,IDN,2010,Import
BRA,1294433,IDN,2005,Import
BRA,4769632,IND,2015,Import
BRA,1712096,IND,2010,Import
